Date,Exercise,Result,Weight,Status
2024-02-03,Shoulder Press - Dumbell,Peak weight 17.5kg DBs,17.50,Peak
2024-02-03,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-02-03,Reverse Flys - Cable,Working weight 5kg total all sets,5.00,Working
2024-02-03,Pectoral Flys - Cable,Peak weight 56.5,56.50,Peak
2024-02-03,Bench Press - Flat - Barbell,Peak weight 55kg,55.00,Peak
2024-02-06,Rear Extension - Rope - Cable,Peak weight 15,15.00,Peak
2024-02-06,Tricep Extension Pulldown - Bar - Cable,Working weight 25.75,25.75,Working
2024-02-06,Curls - Concentration - Dumbell,Working weight 10kg DBs,10.00,Working
2024-02-06,Seated Pulley Row - V-Grip - Cable,Peak weight 14 (exhausted),14.00,Peak
2024-02-06,Low Pulley Row - Overhand - Cable,Peak weight 14 (exhausted),14.00,Peak
2024-02-06,Lateral Pull Down - Machine,Peak weight 95kg,95.00,Peak
2024-02-06,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
2024-02-06,Abduction Row - Dumbell,Peak weight 28kg DB,28.00,Peak
2024-02-14,Lateral Raise - Standing - Dumbell,Peak weight 10kg DBs,10.00,Peak
2024-02-14,Shoulder Press - Dumbell,Peak weight 16kg DBs,16.00,Peak
2024-02-14,Reverse Flys - Cable,Working weight 5 on each side,5.00,Working
2024-02-14,Pectoral Flys - Mid-Chest - Standing - Cable,Peak weight 12.5 each side,12.50,Peak
2024-02-14,Bench Press - Incline - Smith,Peak weight 25kg (newby stole a five off the bar without me realising),25.00,Peak
2024-02-14,Bench Press - Flat - Dumbell,Peak weight 22kg DBs,22.00,Peak
2024-02-19,Curls - Incline - Dumbell,New peak weight 12kg DBs,12.00,Peak
2024-02-19,Curls - Concentration - Dumbell,Peak weight 12kg DBs,12.00,Peak
2024-02-19,Curls - Wide Grip - Barbell,Peak weight 22.5kg,22.50,Peak
2024-02-19,Rear Extension - Rope - Cable,Peak weight 15,15.00,Peak
2024-02-19,Face Pull - Double Rope - Cable,Peak weight 21,21.00,Peak
2024-02-22,Pectoral Flys - Cable,Peak weight 54,54.00,Peak
2024-02-22,Shoulder Press - Dumbell,Peak weight 18kg DBs,18.00,Peak
2024-02-22,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-02-22,Reverse Flys - Cable,Working weight 5kg each side ,5.00,Working
2024-02-22,Shrugs - Barbell,Working weight 80kg,80.00,Working
2024-02-22,Bench Press - Flat - Dumbell,Working weight 22kg DBs,22.00,Working
2024-02-24,Curls - Incline - Dumbell,Working weight 12kg DBs (just),12.00,Working
2024-02-24,Curls - Concentration - Dumbell,Working weight 10kg DBs for three sets,10.00,Working
2024-02-24,Rear Extension - Rope - Cable,Peak weight 16.25kg,16.25,Peak
2024-02-24,UT2 Fat-Burn - r18 - Erg,30:00 at 2:15.2,30:00:00,Static
2024-02-24,Tricep Extension Pulldown - Bar - Cable,Peak weight 28,672:00:00,Peak
2024-02-25,Lateral Pull Down - Cable,"Peak weight 15, feel a better connection on the machine over the cable",360:00:00,Peak
2024-02-25,Seated Pulley Row - V-Grip - Cable,Working weight 14,14.00,Working
2024-02-25,Face Pull - Cable,Working weight 24.5kg,24.50,Working
2024-02-25,UT2 Fat-Burn - r18 - Erg,"30:00 at 2:15 ish, erg didn't save",30:00:00,Static
2024-02-25,Abduction Row - Dumbell,Peak weight 28kg DBs,28.00,Peak
2024-02-25,Straight Arm Pushdown - Rope - Cable,Peak weight 24.5kg,24.50,Peak
2024-02-28,Curls - Incline - Dumbell,Working weight 12kg DBs,12.00,Working
2024-02-28,Lateral Pull Down - Machine,Working weight 90kg,90.00,Working
2024-02-28,Tricep Extension Pulldown - Rope - Cable,Working weight 17.5,17.50,Working
2024-02-28,Rear Extension - Rope - Cable,Working weight 15,15.00,Working
2024-02-28,Curls - Concentration - Dumbell,Working weight 10kg DB,10.00,Working
2024-02-28,UT2 Fat-Burn - r18 - Erg,30:00 2:18.2 r18,30:00:00,Static
2024-02-29,Shoulder Press - Dumbell,Working weight 18kg DBs,18.00,Working
2024-02-29,Shrugs - Barbell,Peak weight 37.5kg,37.50,Peak
2024-02-29,Upright Row - Barbell,Peak weight 37.5kg,37.50,Peak
2024-02-29,Lateral Raise - Bent Over - Dumbell,Working weight 6kg DBs,6.00,Working
2024-02-29,Bench Press - Flat - Barbell,Peak weight 57.5kg,57.50,Peak
2024-02-29,Front Raises - Dumbell,Peak weight 10kg DBs,10.00,Peak
2024-03-04,Curls - Hammer - Dumbell,Working weight 12.5kg DBs,300:00:00,Working
2024-03-04,Dips - Body,"Two sets of 8, one set of five",8.00,Static
2024-03-04,Rear Extension - Rope - Cable,Working weight 16.25kg,16.25,Working
2024-03-04,Tricep Extension Pulldown - Rope - Cable,Peak weight 18.75,18.75,Peak
2024-03-04,UT2 Fat-Burn - r18 - Erg,30:00 2:12.1 r18,30:00:00,Static
2024-03-04,Romanian Deadlifts - Barbell,Working weight 80kg,80.00,Working
2024-03-04,Curls - Hammer - Cross Body - Dumbell,"Working weight 7.5kg, majority of the effort on the first sets of standard curls ",7.50,Working
2024-03-06,Bench Press - Flat - Barbell,Peak weight 60kg,60.00,Peak
2024-03-06,Bench Press - Incline - Dumbell,Working weight 20kg DBs,20.00,Working
2024-03-06,Pectoral Flys - Cable,Peak weight 56.5,56.50,Peak
2024-03-06,Military Press - Barbell,Peak weight 30kg,30.00,Peak
2024-03-06,Lateral Raise - Bent Over - Dumbell,Peak weight 6kg DBs,6.00,Peak
2024-03-06,Lateral Raise - Standing - Dumbell,"Peak weight 12kg DBs, only just, shortened ROM slightly",12.00,Peak
2024-03-06,Crunches - Weighted - Cable,Peak weight 45kg,45.00,Peak
2024-03-06,KB Side Bend - Kettlebell,Working sets of 24kg KB,24.00,Working
2024-03-08,Straight Arm Pushdown - Bar - Cable,Peak weight 24.5 (two sets close to eight reps),24.50,Peak
2024-03-08,Chin Ups - Body,Sets of 5,5.00,Static
2024-03-08,ISO Lateral Row - Wide - Machine,Peak weight 90kg (very tough),90.00,Peak
2024-03-08,Lateral Pull Down - Machine,Working weight 97.5kg (actually managed one hundred but used a lot of front delt),97.50,Working
2024-03-08,Bent-Over Rows - T-Bar,Peak weight 35kg,35.00,Peak
2024-03-09,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2024-03-09,Bench Press - Flat - Dumbell,Working weight 20kg DBs,20.00,Working
2024-03-10,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2024-03-10,Curls - Hammer - Cross Body - Dumbell,Working weight 10kg DBs,10.00,Working
2024-03-10,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,Working weight 15kg DB,15.00,Working
2024-03-12,Shoulder Press - Dumbell,Working weight 18kg DBs,18.00,Working
2024-03-12,Lateral Raise - Bent Over - Dumbell,Working weight 6kg DBs,6.00,Working
2024-03-12,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-03-12,Bench Press - Flat - Dumbell,New working weight 22.5kg DBs,22.50,Working
2024-03-12,Leg Press - Machine,Peak weight 110kg,110.00,Peak
2024-03-16,Reverse Flys - Cable,"Working weight 5kg each side, tried a small plate but only managed five reps",5.00,Working
2024-03-16,Bent-Over Rows - T-Bar,Peak weight 35kg,35.00,Peak
2024-03-16,Lateral Pull Down - Machine,Working weight 90kg,90.00,Working
2024-03-16,Tricep Extension Pulldown - Rope - Cable,Peak weight 22.25kg,22.25,Peak
2024-03-16,Rear Extension - Rope - Cable,Working weight 15,15.00,Working
2024-03-16,Curls - Overhand - Barbell,Working weight 17.5kg,17.50,Working
2024-03-16,Curls - Incline - Dumbell,Working weight 10kg DBs (Boogs lesson),10.00,Working
2024-03-16,Dips - Body,Three sets of 7,7.00,Static
2024-03-18,Shoulder Press - Dumbell,Working weight 18kg DBs,18.00,Working
2024-03-18,Lateral Raise - Bent Over - Dumbell,Working weight 5kg DB,5.00,Working
2024-03-18,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-03-18,Bench Press - Incline - Smith,Working weight 35kg,35.00,Working
2024-03-18,Bench Press - Flat - Barbell,Working weight 50kg (last bench exercise so pretty exhausted),50.00,Working
2024-03-18,Pectoral Flys - Cable,Working weight 56.5kg,56.50,Working
2024-03-18,UT2 Fat-Burn - r18 - Erg,"30min 2:08.9 negative split, first 'working' erg",2:08,Working
2024-03-21,Lateral Pull Down - Cable,Peak weight 15,15.00,Peak
2024-03-21,ISO Lateral Row - Neutral - Machine,Peak weight 100kg,100.00,Peak
2024-03-21,Seated Pulley Row - V-Grip - Cable,Working weight 14,14.00,Working
2024-03-21,Tricep Extension Pulldown - Rope - Cable,Working weight 21.25,21.25,Working
2024-03-21,Curls - Hammer - Cross Body - Dumbell,Working weight 10kg DBs,10.00,Working
2024-03-21,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
2024-03-21,Rear Extension - Rope - Cable,Working weight 15,15.00,Working
2024-03-22,Shoulder Press - Dumbell,Working weight 18kg DBs,18.00,Working
2024-03-22,Reverse Flys - Cable,Working weight 5kg each side,5.00,Working
2024-03-22,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-03-22,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2024-03-22,Crunches - Weighted - Cable,Working weight 50,50.00,Working
2024-03-22,KB Side Bend - Kettlebell,Working weight 24kg KB,24.00,Working
2024-03-22,Bench Press - Incline - Dumbell,Working weight 22kg DBs,22.00,Working
2024-04-02,Pectoral Flys - Cable,Working weight 54,54.00,Working
2024-04-02,Bench Press - Incline - Dumbell,Working weight 20kg DBs,20.00,Working
2024-04-02,Curls - Incline - Dumbell,Peak weight 12kg DBs,12.00,Peak
2024-04-02,Rear Extension - Rope - Cable,Working weight 12.5,12.50,Working
2024-04-02,Tricep Extension Pulldown - Rope - Cable,Working weight 21,21.00,Working
2024-04-02,Curls - Overhand - Barbell,Peak weight 20kg ,20.00,Peak
2024-04-02,Bench Press - Lateral - Machine,Working weight 55kg,55.00,Working
2024-04-03,UT2 - Run,20 minutes,20.00,Static
2024-04-04,Shoulder Press - Dumbell,Peak weight 18kg DBs,18.00,Peak
2024-04-04,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-04-04,Reverse Flys - Cable,Working weight 5 on each side for three sets,5.00,Working
2024-04-04,Shrugs - Barbell,Working weight 80kg,80.00,Working
2024-04-04,Chin Ups - Body,Sets of 5,5.00,Static
2024-04-04,Straight Arm Pushdown - Bar - Cable,Peak weight 26.25,26.25,Peak
2024-04-04,Abduction Row - Dumbell,"Peak weight 22.5kg DB, didn't want to damage myself, shoulder felt weird briefly",22.50,Peak
2024-04-04,5k - Run,31:57:00,31:57:00,Static
2024-04-06,UT2 - Run,30 minutes,30.00,Static
2024-04-08,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,"Peak weight 18kg DB, feels like a short ROM compared to similar exercises",18.00,Peak
2024-04-08,Curls - Wide Grip - Barbell,Working weight 22.5kg,22.50,Working
2024-04-08,Pectoral Flys - Cable,Peak weight 54,54.00,Peak
2024-04-08,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
2024-04-08,Bench Press - Incline - Dumbell,Peak weight 22.5kg,22.50,Peak
2024-04-08,Dips - Body,Three working sets of 6,6.00,Working
2024-04-08,Bench Press - Lateral - Machine,Peak weight 50kg,50.00,Peak
2024-04-08,Tricep Extension Pulldown - Bar - Cable,"Peak weight 28.75, just. Don't really feel the tricep engagement with a bar",28.75,Peak
2024-04-10,Front Raises - Dumbell,Peak weight 10kg DBs,10.00,Peak
2024-04-10,Lateral Raise - Standing - Dumbell,Peak weight 10kg DBs,10.00,Peak
2024-04-10,Lateral Pull Down - Cable,"Working weight 14, failed fifteen",14.00,Working
2024-04-10,Reverse Flys - Cable,Peak weight 5 on each side,5.00,Peak
2024-04-10,Shoulder Press - Dumbell,Working weight 18kg DBs,18.00,Working
2024-04-10,Seated Pulley Row - V-Grip - Cable,"Working weight 14, failed fifteen",14.00,Working
2024-04-12,Pectoral Flys - Cable,Working weight 59,59.00,Working
2024-04-12,Tricep Extension Pulldown - Rope - Cable,Working weight 21,21.00,Working
2024-04-12,Rear Extension - Rope - Cable,Three working weight sets of 12.5,12.50,Working
2024-04-12,Bench Press - Incline - Dumbell,Peak weight 22kg DBs,22.00,Peak
2024-04-18,Straight Arm Pushdown - Bar - Cable,Working weight 20 (shit machine),20.00,Working
2024-04-18,Reverse Flys - Cable,Working weight 5kg each side,5.00,Working
2024-04-18,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-04-18,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2024-04-18,1-Arm High Cable Row - Cable,Working weight 15,15.00,Working
2024-04-19,Rear Extension - Rope - Cable,Working weight 15kg,15.00,Working
2024-04-19,Tricep Extension Pulldown - Bar - Cable,Peak weight 22.5kg,22.50,Peak
2024-04-19,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2024-04-19,Curls - Hammer - Cross Body - Dumbell,Working weight 10kg DBs,10.00,Working
2024-04-22,Pectoral Flys - Cable,Peak weight 61,61.00,Peak
2024-04-22,Bench Press - Incline - Smith,Working weight 35kg,35.00,Working
2024-04-22,Bench Press - Lateral - Machine,Peak weight 52.5kg,52.50,Peak
2024-04-22,Squat - Front - Barbell,Peak weight 50kg,50.00,Peak
2024-04-22,Romanian Deadlifts - Barbell,Peak weight 70kg,70.00,Peak
2024-04-22,Dips - Body,Sets of 6,6.00,Static
2024-04-22,Leg Raises - Bent Leg Hanging - Body,Sets of 10,10.00,Static
2024-04-24,Reverse Flys - Cable,Peak weight 5 on each side,5.00,Peak
2024-04-24,Shoulder Press - Dumbell,Working weight 18kg DBs,18.00,Working
2024-04-24,Lateral Raise - Standing - Dumbell,Peak weight 12kg DBs,12.00,Peak
2024-04-24,1-Arm High Cable Row - Cable,Working weight 21.25,21.25,Working
2024-04-24,ISO Lateral Row - Wide - Machine,Working weight 90kg additional stretched partials,90.00,Working
2024-04-24,Lateral Pull Down - Machine,Working weight 95kg,95.00,Working
2024-04-26,Pectoral Flys - Cable,Working weight 59,59.00,Working
2024-04-26,Tricep Extension Pulldown - Rope - Cable,Working weight 21 (exhausted from lying overheads),21.00,Working
2024-04-26,Rear Extension - Rope - Cable,Peak weight 12.5 (exhausted from lying overheads,12.50,Peak
2024-04-26,Bench Press - Incline - Dumbell,Working weight 22kg DBs,22.00,Working
2024-04-26,Curls - Standard - Dumbell,Working weight 12kg DBs,12.00,Working
2024-04-26,Curls - Wide Grip - Barbell,Working weight 25kg,25.00,Working
2024-04-26,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,Working weight 16kg DB,16.00,Working
2024-04-27,Shoulder Press - Dumbell,Working weight 18kg DBs,18.00,Working
2024-04-27,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-04-27,Front Raises - Dumbell,Working weight 10kg DBs,240:00:00,Working
2024-04-27,5k - Run,32:05 negative split,32:05:00,Static
2024-05-01,Lateral Pull Down - Machine,Peak weight 100kg,100.00,Peak
2024-05-01,ISO Lateral Row - Neutral - Machine,Peak weight 105kg with grips,105.00,Peak
2024-05-01,Rear Extension - Rope - Cable,Peak weight 17.5,17.50,Peak
2024-05-01,Face Pull - Double Rope - Cable,Peak weight 25.75,25.75,Peak
2024-05-01,5k - Run,"31:38 with a 30 second stretch 300m in, mostly at 9.5kph, final km at 10kph",31:38:00,Static
2024-05-01,1-Arm High Cable Row - Cable,Peak weight 24.5,588:00:00,Peak
2024-05-03,Curls - Wide Grip - Barbell,Peak weight 27.5kg,27.50,Peak
2024-05-03,Curls - Standard - Dumbell,"Working weight 10kg DBs, failed twelve point five at rep 6",10.00,Working
2024-05-03,Bench Press - Incline - Dumbell,Working weight 22.5kg DBs,22.50,Working
2024-05-03,Bench Press - Narrow Grip - Barbell,"Working weight 50kg, failed fifty two point five",50.00,Working
2024-05-03,Pectoral Flys - Cable,Peak weight 61kg,61.00,Peak
2024-05-03,Tricep Extension Pulldown - Rope - Cable,Working weight 22.25kg,22.25,Working
2024-05-03,Rear Extension - Rope - Cable,Working weight 15kg,15.00,Working
2024-05-03,Crunches - Weighted - Cable,"Working weight 42.5kg, need to work on this as even this weight was tough",42.50,Working
2024-05-04,UT2 - Run,42:25:00,42:25:00,Static
2024-05-08,Shoulder Press - Dumbell,Working weight 18kg DBs,18.00,Working
2024-05-11,UT2 - Run,25:26:00,25:26:00,Static
2024-05-15,Pectoral Flys - Cable,Peak weight 61kg,61.00,Peak
2024-05-15,Bench Press - Lateral - Machine,Peak weight 55kg,55.00,Peak
2024-05-15,Bench Press - Incline - Dumbell,Working weight 22kg DBs,22.00,Working
2024-05-19,5k - Run,Tough Mudder,0.00,Static
2024-06-17,Tricep Extension Pulldown - Bar - Cable,Working weight 24.5kg,24.50,Working
2024-06-17,Rear Extension - Rope - Cable,Working weight 12.5kg,12.50,Working
2024-06-17,Tricep Extension Pulldown - 1-Arm - Underhand - Cable,Three working sets of 5kg,5.00,Working
2024-06-17,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2024-06-17,Curls - Narrow Grip - Barbell,Working weight 20kg,20.00,Working
2024-06-17,Bench Press - Flat - Dumbell,Working weight 20kg DBs,20.00,Working
2024-06-17,Pectoral Flys - Cable,Working weight 40kg,40.00,Working
2024-06-18,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2024-06-18,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-06-18,Reverse Flys - Cable,Working weight 5kg on each side,5.00,Working
2024-06-18,1-Arm High Cable Row - Cable,Peak weight 21.25kg,21.25,Peak
2024-06-18,ISO Lateral Row - Wide - Machine,Working weight 80kg,80.00,Working
2024-06-23,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,"Peak weight 15kg DB, making right elbow sore",15.00,Peak
2024-06-23,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
2024-06-23,Curls - Concentration - Dumbell,Working weight 10kg DBs,10.00,Working
2024-06-23,Dips - Bench - Body,Theee working sets of 10,10.00,Working
2024-06-23,Bulgarian Split Squat - Dumbell,Peak weight 3 kg DBs,0.00,Peak
2024-06-23,Romanian Deadlifts - Dumbell,Working weight 20kg DBs,20.00,Working
2024-06-26,Pectoral Flys - Cable,Working weight 49.5,49.50,Working
2024-06-26,Bench Press - Flat - Barbell,Peak weight 50kg,50.00,Peak
2024-06-26,Bench Press - Incline - Dumbell,Peak weight 20kg DBs,20.00,Peak
2024-06-26,1-Arm High Cable Row - Cable,Peak weight 17.5,17.50,Peak
2024-06-26,Chin Ups - Negatives - Body,Three working sets of 1 chin up and very slow on the way down. Literally one rep loll,1.00,Working
2024-06-29,Rear Extension - Rope - Cable,Working weight 12.5,12.50,Working
2024-06-29,Face Pull - Double Rope - Cable,Peak weight 21,21.00,Peak
2024-06-29,Tricep Extension Pulldown - Bar - Cable,Working weight 24.5,24.50,Working
2024-06-29,Lateral Raise - Standing - Dumbell,Peak weight 12kg DBs,12.00,Peak
2024-06-29,Curls - Standard - Dumbell,Peak weight 12kg DBs,12.00,Peak
2024-06-29,Shoulder Press - Dumbell,Peak weight 15kg DBs,15.00,Peak
2024-07-01,Squat - Front - Barbell,Working weight 45kg,45.00,Working
2024-07-01,ISO Lateral Row - Neutral - Machine,Peak weight 90kg,90.00,Peak
2024-07-01,Romanian Deadlifts - Barbell,Working weight 60kg,60.00,Working
2024-07-01,Straight Arm Pushdown - Bar - Cable,Peak weight 26.25,26.25,Peak
2024-07-01,1-Arm High Cable Row - Cable,Peak weight 25,25.00,Peak
2024-07-05,Tricep Extension Pulldown - Rope - Cable,Working weight 18.75,18.75,Working
2024-07-05,Bench Press - Incline - Smith,Working weight 25kg,25.00,Working
2024-07-05,Bench Press - Flat - Dumbell,Working weight 20kg DBs,20.00,Working
2024-07-05,Rear Extension - Rope - Cable,Peak weight 12.5,12.50,Peak
2024-07-05,Dips - Body,Sets of 4,4.00,Static
2024-07-05,Curls - Overhand - Barbell,Working weight 20kg,20.00,Working
2024-07-05,Curls - Standard - Dumbell,"Working weight 12kg DBs, very tough final reps, push through. This is where the gains are",12.00,Working
2024-07-05,UT2 - Run,3.5k,3.50,Static
2024-07-08,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2024-07-08,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,Working weight 15kg DB,15.00,Working
2024-07-08,Shoulder Press - Dumbell,3 working sets of 15kg DBs,15.00,Working
2024-07-11,5k - Run,34:39:00,34:39:00,Static
2024-07-11,Rear Extension - Rope - Cable,Working weight 12.5,12.50,Working
2024-07-11,Tricep Extension Pulldown - Bar - Cable,Working weight 24.5,24.50,Working
2024-07-11,Curls - Standard - Dumbell,Three working sets of 10kg DBs,10.00,Working
2024-07-11,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-07-11,Reverse Flys - Cable,Working weight 3.75 on each side clip 10 in middle cables,10.00,Working
2024-07-11,Shoulder Press - Dumbell,Working weight 16kg DBs failed eighteen,16.00,Working
2024-07-11,Shrugs - Barbell,Peak weight 60kg,60.00,Peak
2024-07-12,1k Intervals - Erg,"1 Interval haha, supposed to bbe a five k",1.00,Static
2024-07-12,Face Pull - Double Rope - Cable,Peak weight 27.5,27.50,Peak
2024-07-12,Romanian Deadlifts - Barbell,Peak weight 70kg,70.00,Peak
2024-07-12,1-Arm High Cable Row - Cable,Peak weight 25,25.00,Peak
2024-07-12,Pectoral Flys - Cable,Working weight 49.5,49.50,Working
2024-07-12,Bench Press - Incline - Dumbell,Peak weight 20kg DBs,20.00,Peak
2024-07-12,Bench Press - Flat - Barbell,Working weight 55kg,55.00,Working
2024-07-13,Calf Raises - Straight Leg - Machine,Peak weight 80kg,80.00,Peak
2024-07-13,Crunches - Weighted - Cable,Working weight 42.5,42.50,Working
2024-07-13,KB Side Bend - Kettlebell,Working weight 24kg KB,24.00,Working
2024-07-13,Calf Raises - Bent Leg - Machine,Peak weight 30kg,30.00,Peak
2024-07-13,Squat - Front - Barbell,Working weight 50kg,50.00,Working
2024-07-13,Leg Press - Machine,Peak weight 100kg feels like a pretty short ROM,100.00,Peak
2024-07-13,Leg Extensions - Machine,Working weight 30kg,30.00,Working
2024-07-15,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-07-15,Straight Arm Pushdown - Bar - Cable,Peak weight 27.25,27.25,Peak
2024-07-15,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2024-07-15,Reverse Flys - Cable,"Working weight 4.5 each side, felt more in side delts rather than rear delts",4.50,Working
2024-07-15,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2024-07-15,Tricep Extension Pulldown - Rope - Cable,Working weight 16kg,16.00,Working
2024-07-15,Rear Extension - Rope - Cable,Working weight  11.35kg,11.35,Working
2024-07-15,Curls - Overhand - Barbell,"Working weight 20kg, tried twenty two point five failed at six both times",20.00,Working
2024-07-24,Bench Press - Flat - Barbell,Peak weight 57.5kg,57.50,Peak
2024-07-24,Pectoral Flys - Cable,Working weight 56.5,56.50,Working
2024-07-24,Curls - Standard - Dumbell,Working weight 12.5kg,12.50,Working
2024-07-24,Tricep Extension Pulldown - Rope - Cable,Working weight 22.25,22.25,Working
2024-07-24,Rear Extension - Rope - Cable,Peak weight 13.75,13.75,Peak
2024-07-26,Face Pull - Double Rope - Cable,Peak weight 24.5,24.50,Peak
2024-07-26,Straight Arm Pushdown - Rope - Cable,Peak weight 24.5,24.50,Peak
2024-07-26,Lateral Raise - Standing - Dumbell,"Peak weight 10kg DBs, actually two slightly failed working sets… shh",10.00,Working
2024-07-26,Abduction Row - Dumbell,Peak weight 26kg DBs (only just),26.00,Peak
2024-07-26,Lateral Pull Down - Machine,Peak weight 95kg,95.00,Peak
2024-07-26,Shoulder Press - Dumbell,Peak weight 18kg DBs (seven and a half reps set one),18.00,Peak
2024-07-29,Curls - Standard - Dumbell,Three working sets of 10kg DBs,10.00,Working
2024-07-29,Curls - Hammer - Cross Body - Dumbell,Three working sets of 10kg DBs,10.00,Working
2024-07-29,Bench Press - Narrow Grip - Dumbell,Peak weight 20kg DBs,20.00,Peak
2024-07-29,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,Working weight 15kg DB,15.00,Working
2024-08-09,Squat - Front - Barbell,Peak weight 52.5kg,52.50,Peak
2024-08-09,Leg Extensions - Machine,Peak weight 30kg. Suddenly very nauseous ,30.00,Peak
2024-08-13,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2024-08-13,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-08-13,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2024-08-13,Reverse Flys - Cable,Working weight 5kg each side,5.00,Working
2024-08-20,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-08-20,Shoulder Press - Dumbell,Peak weight 18kg DBs,18.00,Peak
2024-08-20,Curls - Standard - Dumbell,Peak weight 12kg DBs,12.00,Peak
2024-09-07,35km Loop - Bike,1:30,1:30,Static
2024-09-10,35km Loop - Bike,1:27,1:27,Static
2024-09-12,UT2 - Run,4km,4.00,Static
2024-09-14,5k - Run,29:11:00,29:11:00,Static
2024-09-15,UT2 - Run,45:00:00,45:00:00,Static
2024-09-18,Curls - Hammer - Cross Body - Dumbell,Working weight 10kg DBs,10.00,Working
2024-09-18,Tricep Extension Pulldown - Rope - Cable,Working weight 18.75kg,18.75,Working
2024-09-18,Rear Extension - Rope - Cable,Working weight 11.25kg,11.25,Working
2024-09-18,Upright Row - Barbell,Not a huge fan of the mechanism for upright rows. Working weight 25kg,25.00,Working
2024-09-18,Lateral Raise - Standing - Dumbell,Peak weight 10kg DBs,10.00,Peak
2024-09-18,Curls - Wide Grip - Barbell,Peak weight 22.5kg,22.50,Peak
2024-09-29,UT2 Fat-Burn - r18 - Erg,9:14,9:14,Static
2024-09-29,Bench Press - Lateral - Machine,Peak weight 20kg,0:00,Peak
2024-09-29,Tricep Extension Pulldown - Rope - Cable,Working weight 17.5kg,17.50,Working
2024-09-29,Curls - Incline - Dumbell,Working weight 10kg DBs (just),10.00,Working
2024-09-29,Bench Press - Incline - Dumbell,Peak weight 16kg DBs,16.00,Peak
2024-09-30,Reverse Flys - Cable,Working weight 5kg each side,5.00,Working
2024-09-30,Romanian Deadlifts - Barbell,Working weight 70kg,70.00,Working
2024-09-30,ISO Lateral Row - Neutral - Machine,Working weight 80kg,80.00,Working
2024-09-30,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2024-09-30,Straight Arm Pushdown - Bar - Cable,Working weight 22.5kg,22.50,Working
2024-10-05,5k - Run,30:03:00,30:03:00,Static
2024-10-07,Plank - Body,1:03,1:03,Static
2024-10-07,Leg Extensions - Machine,working weight 30kg,30.00,Working
2024-10-07,Romanian Deadlifts - Barbell,Working weight 70kg,70.00,Working
2024-10-07,Bench Press - Flat - Barbell,"Working weight 50kg, failed fifty two point five",50.00,Working
2024-10-07,Bench Press - Incline - Dumbell,Peak weight 18kg DBs,18.00,Peak
2024-10-07,Pectoral Flys - Dumbell,Peak weight 47kg,0:00,Peak
2024-10-09,Curls - Overhand - Barbell,Working weight 17.5kg liking the superdet,17.50,Working
2024-10-09,Lateral Raise - Standing - Dumbell,Peak weight 10kg DBs,10.00,Peak
2024-10-09,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2024-10-09,Tricep Extension Pulldown - Rope - Cable,Working weight 18.75kg,18.75,Working
